priority_policy,portfolio_mode,diagnostic_filter,trading_session,net_pnl
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-24,-135.12
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-25,37.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-26,234.29999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-27,-454.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-30,-136.96
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-31,198.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-01,127.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-02,353.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-06,210.8
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-07,-212.95999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-08,-257.96
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-09,-11.220000000000006
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-10,121.80000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-13,-34.96000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-14,308.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-15,252.51999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-16,64.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-17,171.52
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-20,-176.45999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-21,-218.07999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-22,273.52
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-23,233.51999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-24,200.51999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-27,-513.3199999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-28,-312.09000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-29,10.849999999999994
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-30,318.29999999999995
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-01,-265.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-04,77.28000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-05,-108.08999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-06,259.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-07,-439.88
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-08,-0.24
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-11,-8.460000000000008
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-12,34.77999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-13,184.77999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-14,160.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-15,238.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-18,-284.41999999999996
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-19,-341.90999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-20,-101.46000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-21,53.28999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-22,71.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-25,-74.58
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-26,233.32
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-27,-43.72000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-28,335.52
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-29,71.47999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-01,179.68
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-02,143.96
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-03,-75.88
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-04,101.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-05,605.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-08,52.77999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-09,-260.94
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-10,64.05999999999995
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-11,804.3
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-12,392.76
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-15,193.01999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-16,703.04
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-17,-555.46
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-18,428.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-22,-247.14000000000004
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-23,498.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-24,-55.20000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-25,90.01999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-29,736.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-30,135.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-07-01,7.140000000000008
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-07-02,434.58
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-09-01,5.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-09-08,-50.06
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-10-23,-82.74
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-11-03,77.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2026-02-02,-0.24
concentration_adjusted_priority,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2026-03-30,-136.96
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-14,-35.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-15,-85.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-16,-63.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-17,-83.9
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-18,-38.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-21,38.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-22,-42.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-23,-70.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-24,-23.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-25,102.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-28,55.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-29,-10.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-30,76.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-07-31,-41.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-01,-76.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-04,-10.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-05,-79.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-06,-18.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-07,-66.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-08,-30.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-11,40.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-12,-92.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-13,-31.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-14,-18.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-15,-39.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-18,-31.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-19,-68.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-20,-281.37
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-21,-157.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-22,195.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-25,99.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-26,-46.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-27,-61.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-28,79.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-08-29,25.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-01,5.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-02,147.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-03,-45.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-04,-15.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-05,-85.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-08,-50.06
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-09,-55.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-10,-32.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-11,-12.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-12,45.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-15,-12.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-16,-33.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-17,-16.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-18,222.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-19,71.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-22,-16.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-23,-24.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-24,-28.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-25,227.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-26,-11.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-29,29.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-09-30,-102.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-01,209.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-02,24.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-03,-45.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-06,-34.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-07,-15.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-08,69.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-09,-23.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-10,-9.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-13,249.76
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-14,-81.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-15,244.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-16,-114.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-17,294.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-20,91.26
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-21,-48.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-22,-31.24
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-23,-82.74
concentration_adjusted_priority,max_one_trade_per_session,no_filter_baseline,2025-10-24,-9.24
